City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
531,poum,NC,2022-05-13 21:04:07,-20.2333,164.0167,76.78,75,98,28.63,overcast clouds
532,jackson,US,2022-05-13 21:01:12,42.4165,-122.8345,65.88,49,100,2.84,overcast clouds
533,tshikapa,CD,2022-05-13 21:04:07,-6.4167,20.8,77.45,62,96,0.92,overcast clouds
534,ca mau,VN,2022-05-13 21:00:04,9.1769,105.15,80.4,87,100,3.71,overcast clouds
535,ballina,AU,2022-05-13 21:04:08,-28.8667,153.5667,67.78,85,100,13.67,overcast clouds
536,lardos,GR,2022-05-13 21:04:08,36.0942,28.0157,64.94,71,0,1.61,clear sky
537,cap malheureux,MU,2022-05-13 21:04:09,-19.9842,57.6142,70.47,76,34,3.0,scattered clouds
538,houston,US,2022-05-13 20:59:32,29.7633,-95.3633,95.31,50,40,9.22,scattered clouds
539,dongsheng,CN,2022-05-13 21:04:09,39.8161,109.9776,42.78,30,64,6.33,broken clouds
540,harper,LR,2022-05-13 21:04:10,4.375,-7.7169,81.3,83,78,10.45,broken clouds
541,progreso,MX,2022-05-13 21:01:45,21.2833,-89.6667,94.1,59,0,14.09,clear sky
542,ulladulla,AU,2022-05-13 21:04:10,-35.35,150.4667,62.08,90,20,4.54,few clouds
543,petrovsk-zabaykalskiy,RU,2022-05-13 21:04:11,51.273,108.843,36.28,70,29,2.21,scattered clouds
544,smalininkai,LT,2022-05-13 21:04:11,55.0735,22.5793,42.66,96,51,6.87,broken clouds
545,aksarayskiy,RU,2022-05-13 21:04:12,46.7924,48.0119,64.62,60,35,15.5,scattered clouds
546,barinas,VE,2022-05-13 21:04:12,8.6226,-70.2075,89.24,49,100,4.45,overcast clouds
547,yenagoa,NG,2022-05-13 21:04:13,4.9247,6.2642,77.76,92,44,4.88,scattered clouds
548,lahaina,US,2022-05-13 21:04:13,20.8783,-156.6825,86.0,73,50,5.93,scattered clouds
549,heilbron,ZA,2022-05-13 21:04:14,-27.2812,27.9709,57.6,46,100,1.97,overcast clouds
550,jaciara,BR,2022-05-13 21:02:43,-15.9653,-54.9683,82.4,47,61,2.06,broken clouds
551,otane,NZ,2022-05-13 21:04:14,-39.8833,176.6333,46.0,80,100,3.36,overcast clouds
552,sao joao da barra,BR,2022-05-13 21:04:15,-21.6403,-41.0511,73.49,74,99,10.13,overcast clouds
553,bahia blanca,AR,2022-05-13 21:04:15,-38.7196,-62.2724,54.99,39,84,6.96,broken clouds
554,zaozhuang,CN,2022-05-13 21:04:15,34.8647,117.5542,53.11,50,100,3.2,overcast clouds
555,la rioja,ES,2022-05-13 21:04:16,42.25,-2.5,60.58,80,17,6.15,few clouds
556,ambad,IN,2022-05-13 21:04:16,19.6167,75.8,86.92,40,48,10.8,scattered clouds
557,gryazovets,RU,2022-05-13 21:04:17,58.88,40.2525,44.87,94,100,15.35,moderate rain
558,marawi,PH,2022-05-13 21:04:17,7.9986,124.2928,70.02,90,100,1.68,overcast clouds
559,vallenar,CL,2022-05-13 21:04:18,-28.5708,-70.7581,72.07,33,0,6.13,clear sky
560,manzhouli,CN,2022-05-13 21:04:18,49.6,117.4333,36.25,80,44,7.23,scattered clouds
561,rovaniemi,FI,2022-05-13 21:04:19,66.5,25.7167,47.61,71,0,5.75,clear sky
562,jishou,CN,2022-05-13 21:04:19,28.3167,109.7167,61.05,74,100,8.01,overcast clouds
563,garmsar,IR,2022-05-13 21:04:19,35.2182,52.3409,64.22,39,100,8.61,overcast clouds
564,dubrovnik,HR,2022-05-13 21:04:20,42.6481,18.0922,65.84,88,0,2.3,clear sky
565,faya,SA,2022-05-13 21:04:20,18.3851,42.4509,70.32,20,3,10.71,clear sky
566,ustynivka,UA,2022-05-13 21:04:21,47.9551,32.5367,60.03,93,100,8.72,light rain
567,dzaoudzi,YT,2022-05-13 21:04:21,-12.7887,45.2699,80.49,78,0,6.91,clear sky
568,sechura,PE,2022-05-13 21:02:24,-5.5569,-80.8222,77.32,59,41,14.63,scattered clouds
569,asfi,MA,2022-05-13 21:04:22,32.2994,-9.2372,67.77,74,99,3.6,overcast clouds
570,kloulklubed,PW,2022-05-13 21:04:23,7.0419,134.2556,83.14,76,100,9.57,overcast clouds
571,siocon,PH,2022-05-13 21:04:23,7.7061,122.1353,78.69,87,100,1.59,overcast clouds
572,los llanos de aridane,ES,2022-05-13 21:02:33,28.6585,-17.9182,65.95,89,100,3.0,overcast clouds
573,merzifon,TR,2022-05-13 21:04:24,40.8733,35.4631,47.66,76,0,1.14,clear sky
574,warmbad,NA,2022-05-13 21:04:24,-28.45,18.7333,57.22,32,100,2.35,overcast clouds
575,college,US,2022-05-13 21:04:25,64.8569,-147.8028,45.21,80,75,5.75,broken clouds
576,auki,SB,2022-05-13 21:04:25,-8.7676,160.7034,79.34,85,49,2.71,scattered clouds
577,danielskuil,ZA,2022-05-13 21:04:26,-28.1887,23.5395,54.03,29,91,5.91,overcast clouds
578,puerto penasco,MX,2022-05-13 21:03:27,31.3167,-113.5333,78.91,60,12,8.99,few clouds
579,saint-augustin,CA,2022-05-13 21:04:26,51.226,-58.6502,48.96,47,100,14.38,overcast clouds
580,petrinja,HR,2022-05-13 21:04:27,45.4375,16.29,66.13,95,99,3.56,light rain
581,raudeberg,NO,2022-05-13 21:04:27,61.9875,5.1352,41.67,94,100,13.18,overcast clouds
582,bambanglipuro,ID,2022-05-13 21:04:28,-7.95,110.2833,79.34,86,88,3.2,overcast clouds
583,kajaani,FI,2022-05-13 21:04:28,64.2273,27.7285,37.45,93,0,1.14,clear sky
584,dubovskoye,RU,2022-05-13 21:04:29,47.4092,42.7575,56.07,75,57,13.85,broken clouds
585,newton,US,2022-05-13 20:59:35,42.337,-71.2092,87.3,58,3,5.99,clear sky
586,rampur hat,IN,2022-05-13 21:04:29,24.1667,87.7833,82.92,78,9,16.24,clear sky
587,kutum,SD,2022-05-13 21:04:30,14.2,24.6667,82.96,12,7,6.24,clear sky
588,murmashi,RU,2022-05-13 21:04:30,68.8154,32.8115,32.41,80,0,0.0,clear sky
589,nhulunbuy,AU,2022-05-13 21:04:31,-12.2333,136.7667,74.01,94,23,0.0,few clouds
590,wyndham,US,2022-05-13 21:04:31,37.6985,-77.6125,75.24,79,20,8.05,few clouds
591,udaipura,IN,2022-05-13 21:04:31,23.0833,78.5,94.3,16,0,12.55,clear sky
592,prieska,ZA,2022-05-13 21:04:32,-29.6641,22.7474,56.97,22,48,4.59,scattered clouds
593,ayr,GB,2022-05-13 21:04:32,55.4627,-4.6339,53.31,82,100,9.22,overcast clouds
594,bassar,TG,2022-05-13 21:04:33,9.25,0.7833,70.54,94,100,13.56,heavy intensity rain
595,praya,CV,2022-05-13 21:04:33,14.9215,-23.5087,79.34,38,0,26.46,clear sky
596,gandajika,CD,2022-05-13 21:04:34,-6.75,23.95,76.75,54,96,4.12,overcast clouds
597,cabedelo,BR,2022-05-13 21:04:35,-6.9811,-34.8339,79.47,79,81,9.91,broken clouds
598,torrevieja,ES,2022-05-13 21:02:33,37.9787,-0.6822,69.35,84,26,1.01,scattered clouds
599,mackenzie,CA,2022-05-13 21:00:12,55.2999,-123.1698,46.63,74,100,9.37,overcast clouds
600,ndola,ZM,2022-05-13 21:04:35,-12.9587,28.6366,60.6,65,49,6.31,scattered clouds
601,constantine,DZ,2022-05-13 21:04:36,36.365,6.6147,67.41,48,0,3.44,clear sky
602,iranshahr,IR,2022-05-13 21:04:36,27.2025,60.6848,85.64,14,0,5.12,clear sky
603,nalut,LY,2022-05-13 21:04:37,30.3333,10.85,67.8,26,0,8.95,clear sky
604,rafai,CF,2022-05-13 21:04:37,4.95,23.9167,70.0,97,91,3.04,overcast clouds
605,mabaruma,GY,2022-05-13 21:04:37,8.2,-59.7833,79.41,81,20,7.34,few clouds
606,colomi,BO,2022-05-13 21:04:38,-17.35,-65.8667,69.82,78,63,8.19,broken clouds
607,el reno,US,2022-05-13 21:04:38,35.5323,-97.955,87.19,59,40,14.97,scattered clouds
608,vao,NC,2022-05-13 21:04:39,-22.6667,167.4833,72.79,68,100,20.07,overcast clouds
609,sao gabriel da cachoeira,BR,2022-05-13 21:04:39,-0.1303,-67.0892,80.29,93,83,2.91,broken clouds
610,marana,US,2022-05-13 21:00:05,32.4367,-111.2254,96.21,5,37,9.46,scattered clouds
611,avera,US,2022-05-13 21:04:40,33.194,-82.5271,76.51,63,93,10.94,overcast clouds
612,darnah,LY,2022-05-13 21:04:40,32.767,22.6367,63.0,72,2,9.44,clear sky
613,dalnerechensk,RU,2022-05-13 21:04:41,45.9339,133.7225,48.79,67,100,1.74,overcast clouds
614,araouane,ML,2022-05-13 21:04:41,18.9048,-3.5265,89.26,10,25,13.29,scattered clouds
615,freeport,US,2022-05-13 21:04:09,40.6576,-73.5832,74.28,77,100,11.5,overcast clouds
616,belem de sao francisco,BR,2022-05-13 21:04:43,-8.7539,-38.9658,89.17,32,94,14.97,overcast clouds
617,richards bay,ZA,2022-05-13 21:04:44,-28.783,32.0377,66.09,90,33,4.63,scattered clouds
618,springfield,US,2022-05-13 21:04:30,37.2153,-93.2982,90.0,48,0,6.91,clear sky
619,greenville,US,2022-05-13 21:04:12,35.6127,-77.3663,78.82,79,40,4.61,scattered clouds
620,zakamensk,RU,2022-05-13 21:04:44,50.3741,103.2863,35.31,56,16,1.7,few clouds
621,tucurui,BR,2022-05-13 21:04:45,-3.7661,-49.6725,77.58,93,86,3.06,light rain
622,locri,IT,2022-05-13 21:04:45,38.2414,16.2623,65.32,75,0,14.36,clear sky
623,luba,GQ,2022-05-13 21:04:45,3.4568,8.5547,81.09,84,61,7.16,light rain
624,ilo,PE,2022-05-13 21:04:46,-17.6394,-71.3375,67.06,73,75,11.5,broken clouds
625,ukiah,US,2022-05-13 21:04:46,39.1502,-123.2078,76.15,53,40,13.8,scattered clouds
626,lasa,IT,2022-05-13 21:04:47,46.6166,10.7002,58.69,95,98,4.59,overcast clouds
627,deputatskiy,RU,2022-05-13 21:04:47,69.3,139.9,14.63,79,100,2.15,overcast clouds
628,innisfail,AU,2022-05-13 21:04:47,-17.5333,146.0333,69.08,87,20,4.54,few clouds
629,san antonio,US,2022-05-13 21:04:25,29.4241,-98.4936,92.98,36,100,12.66,overcast clouds
630,mosalsk,RU,2022-05-13 21:00:43,54.4881,34.9817,46.0,91,99,10.2,overcast clouds
631,kalaleh,IR,2022-05-13 21:04:48,37.3807,55.4916,56.03,96,100,6.42,light rain
632,zhaotong,CN,2022-05-13 21:04:49,27.3167,103.7167,59.59,89,100,2.66,overcast clouds
633,puerto plata,DO,2022-05-13 21:04:49,19.7934,-70.6884,85.91,79,75,11.5,broken clouds
634,strelka,RU,2022-05-13 21:04:50,58.0728,93.0344,48.02,68,32,3.85,scattered clouds
635,umm kaddadah,SD,2022-05-13 21:04:50,13.6017,26.6876,84.79,34,86,11.25,overcast clouds
636,dong hoi,VN,2022-05-13 21:04:51,17.4833,106.6,79.02,90,100,5.26,overcast clouds
637,martapura,ID,2022-05-13 21:04:51,-3.4167,114.85,75.29,100,100,3.44,fog
638,sinnamary,GF,2022-05-13 21:04:51,5.3833,-52.95,79.99,82,15,11.45,few clouds
639,svetlogorsk,BY,2022-05-13 21:04:52,52.6333,29.7333,50.27,78,100,4.94,overcast clouds
640,miles city,US,2022-05-13 21:04:52,46.4083,-105.8406,58.17,58,75,25.32,broken clouds
641,zaozerne,UA,2022-05-13 21:04:53,45.1582,33.2787,57.42,74,46,15.12,scattered clouds
642,port hardy,CA,2022-05-13 21:03:28,50.6996,-127.4199,50.7,59,100,14.0,overcast clouds
643,bakchar,RU,2022-05-13 21:04:53,57.0186,82.0711,53.01,46,12,4.27,few clouds
644,sitka,US,2022-05-13 21:01:19,57.0531,-135.33,47.86,73,85,6.53,light rain
645,bathsheba,BB,2022-05-13 21:04:54,13.2167,-59.5167,84.81,70,40,18.41,scattered clouds
646,adre,TD,2022-05-13 21:04:54,13.4667,22.2,86.77,20,35,6.82,scattered clouds
647,chapleau,CA,2022-05-13 21:04:55,47.8405,-83.4034,82.62,39,25,11.9,scattered clouds
648,west wendover,US,2022-05-13 21:04:55,40.7391,-114.0733,69.01,17,0,11.5,clear sky
649,mangrol,IN,2022-05-13 21:04:58,21.1167,70.1167,83.19,78,36,14.52,scattered clouds
650,vale,GE,2022-05-13 21:04:59,41.6156,42.8722,45.88,71,0,3.06,clear sky
651,clovis,US,2022-05-13 21:04:11,36.8252,-119.7029,80.2,28,0,6.91,clear sky
652,alofi,NU,2022-05-13 21:04:59,-19.0595,-169.9187,76.51,59,100,14.65,overcast clouds
653,nioro,GM,2022-05-13 21:05:00,13.35,-15.75,84.74,45,98,10.29,overcast clouds
654,imeni poliny osipenko,RU,2022-05-13 21:05:00,52.4201,136.4853,37.44,88,60,5.91,broken clouds
655,morro bay,US,2022-05-13 21:00:53,35.3658,-120.8499,88.09,27,0,9.91,clear sky
656,san jose,US,2022-05-13 21:01:38,37.3394,-121.895,80.69,43,20,16.11,smoke
657,praia da vitoria,PT,2022-05-13 21:05:01,38.7333,-27.0667,58.75,92,100,5.97,light rain
658,biggar,GB,2022-05-13 21:05:01,55.6167,-3.5167,51.91,86,100,11.99,overcast clouds
659,bin qirdan,TN,2022-05-13 21:05:02,33.1378,11.2197,69.15,47,0,11.74,clear sky
660,dhuburi,IN,2022-05-13 21:04:26,26.0333,89.9667,75.27,95,41,4.56,scattered clouds
661,port hawkesbury,CA,2022-05-13 21:01:29,45.6169,-61.3485,63.9,83,88,4.0,overcast clouds
662,purranque,CL,2022-05-13 21:02:41,-40.9167,-73.1667,50.29,77,99,1.21,overcast clouds
663,pacifica,US,2022-05-13 21:00:04,37.6138,-122.4869,80.62,77,0,18.41,clear sky
664,beatrice,US,2022-05-13 21:05:02,40.2681,-96.747,83.17,18,0,4.61,clear sky
665,thinadhoo,MV,2022-05-13 21:05:03,0.5333,72.9333,82.96,69,100,9.24,overcast clouds
666,viru,PE,2022-05-13 21:05:03,-8.4167,-78.75,72.39,66,63,6.67,broken clouds
667,biak,ID,2022-05-13 21:05:04,-0.9131,122.8766,75.99,86,100,1.34,overcast clouds
668,iwaki,JP,2022-05-13 21:05:04,37.05,140.8833,69.76,98,100,11.77,light rain
669,svetlaya,RU,2022-05-13 21:05:05,46.5389,138.3297,44.02,95,100,9.24,light rain
670,impfondo,CG,2022-05-13 21:05:05,1.6381,18.0667,74.84,84,70,2.13,broken clouds
671,malatya,TR,2022-05-13 21:00:40,38.5,38.0,42.85,53,0,3.44,clear sky
672,kargopol,RU,2022-05-13 21:05:06,61.5071,38.9456,43.09,97,100,3.87,light rain
673,mogadishu,SO,2022-05-13 21:05:06,2.0371,45.3438,81.07,84,89,15.05,overcast clouds
674,yerbogachen,RU,2022-05-13 21:05:07,61.2767,108.0108,39.0,94,97,3.71,overcast clouds
675,ajdabiya,LY,2022-05-13 21:05:07,30.7554,20.2263,65.55,67,0,12.3,clear sky
676,bone,DE,2022-05-13 21:05:07,51.9669,12.1396,54.99,65,100,6.26,overcast clouds
677,ankazobe,MG,2022-05-13 21:05:08,-18.3167,47.1167,57.78,87,25,3.74,scattered clouds
678,la grande,US,2022-05-13 21:05:09,45.3246,-118.0877,56.73,42,63,4.97,broken clouds
679,san jeronimo,PE,2022-05-13 21:05:09,-11.9472,-75.2829,61.95,45,90,1.1,overcast clouds
